TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G17440,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G17500,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G17660,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G18250,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G18430,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G18980,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G19090,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G19380,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G19430,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G21120,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G21550,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G21880,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G22760,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G23030,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G23200,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G23610,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G23700,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G24000,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G24410,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25000,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25070,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25350,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25470,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25490,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G25980,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G26660,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G27130,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G28140,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G28550,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G29050,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G29110,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G30090,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G32870,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G33070,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G33980,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G34060,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G34320,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G34530,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G34770,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G35110,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G35160,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G35380,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G36670,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G36930,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G37140,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G37400,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G37490,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G38010,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G39260,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT4G39380,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G02430,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G02580,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G03204,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G03390,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G03700,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G03720,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G04780,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G05410,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G05580,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G06570,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G06820,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G07760,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G10625,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G10695,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G10760,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G11090,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G12020,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G12420,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G13170,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G13210,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G13790,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G14690,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G14800,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G15250,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G16230,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G16570,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G18600,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G19250,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G20960,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G22300,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G22520,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G23050,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G23240,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G23660,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G24110,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G24155,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G24280,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G24330,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G01060', '', '37d632b4-1a1a-4c12-9182-0b3bf3ff9f1b')",in vitro:Bound:DAP,2650,AT5G25160,,,2650,AT1G01060,LHY,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
